timestamp,value
2024-05-04 17:29:00,0.265591397849457
2024-05-04 17:29:10,0.4112399103295271
2024-05-04 17:29:20,0.5568884228095972
2024-05-04 17:29:30,0.7025369352896673
2024-05-04 17:29:40,0.8481854477697373
2024-05-04 17:29:50,0.9938339602498074
2024-05-04 17:30:00,1.1394824727298776
2024-05-04 17:30:10,1.2851309852099477
2024-05-04 17:30:20,1.4307794976900177
2024-05-04 17:30:30,1.5764280101700878
2024-05-04 17:30:40,1.722076522650158
2024-05-04 17:30:50,1.867725035130228
2024-05-04 17:31:00,2.013373547610298
2024-05-04 17:31:10,2.159022060090368
2024-05-04 17:31:20,2.3046705725704384
2024-05-04 17:31:30,2.4503190850505083
2024-05-04 17:31:40,2.5959675975305783
2024-05-04 17:31:50,2.7416161100106486
2024-05-04 17:32:00,2.8872646224907186
2024-05-04 17:32:10,3.0329131349707885
2024-05-04 17:32:20,3.178561647450859
2024-05-04 17:32:30,3.324210159930929
2024-05-04 17:32:40,3.4698586724109988
2024-05-04 17:32:50,3.615507184891069
2024-05-04 17:33:00,3.761155697371139
2024-05-04 17:33:10,3.906804209851209
2024-05-04 17:33:20,4.052452722331279
2024-05-04 17:33:30,4.198101234811349
2024-05-04 17:33:40,4.34374974729142
2024-05-04 17:33:50,4.489398259771489
2024-05-04 17:34:00,4.63504677225156
2024-05-04 17:34:10,4.63504677225156
2024-05-04 17:34:20,4.63504677225156
2024-05-04 17:34:30,4.63504677225156
2024-05-04 17:34:40,4.63504677225156
2024-05-04 17:34:50,4.63504677225156
2024-05-04 17:35:00,4.63504677225156
2024-05-04 17:35:10,4.63504677225156
2024-05-04 17:35:20,4.63504677225156
2024-05-04 17:35:30,4.63504677225156
2024-05-04 17:35:40,4.63504677225156
2024-05-04 17:35:50,4.63504677225156
2024-05-04 17:36:00,4.63504677225156
2024-05-04 17:36:10,4.63504677225156
2024-05-04 17:36:20,4.63504677225156
2024-05-04 17:36:30,4.63504677225156
2024-05-04 17:36:40,4.63504677225156
2024-05-04 17:36:50,4.63504677225156
2024-05-04 17:37:00,4.63504677225156
2024-05-04 17:37:10,4.63504677225156
2024-05-04 17:37:20,4.63504677225156
2024-05-04 17:37:30,4.63504677225156
2024-05-04 17:37:40,4.63504677225156
2024-05-04 17:37:50,4.63504677225156
2024-05-04 17:38:00,4.63504677225156
2024-05-04 17:38:10,4.63504677225156
2024-05-04 17:38:20,4.63504677225156
2024-05-04 17:38:30,4.63504677225156
2024-05-04 17:38:40,4.63504677225156
2024-05-04 17:38:50,4.63504677225156
2024-05-04 17:39:00,4.63504677225156
2024-05-04 17:39:10,2.308962087762653
2024-05-04 17:39:20,2.3348455111223556
2024-05-04 17:39:30,2.360728934482058
2024-05-04 17:39:40,2.3866123578417606
2024-05-04 17:39:50,2.4124957812014634
2024-05-04 17:40:00,2.438379204561166
2024-05-04 17:40:10,2.464262627920869
2024-05-04 17:40:20,2.4901460512805715
2024-05-04 17:40:30,2.5160294746402743
2024-05-04 17:40:40,2.5419128979999766
2024-05-04 17:40:50,2.5677963213596793
2024-05-04 17:41:00,2.593679744719382
2024-05-04 17:41:10,2.6195631680790847
2024-05-04 17:41:20,2.6454465914387875
2024-05-04 17:41:30,2.6713300147984897
2024-05-04 17:41:40,2.6972134381581925
2024-05-04 17:41:50,2.723096861517895
2024-05-04 17:42:00,2.748980284877598
2024-05-04 17:42:10,2.7748637082373007
2024-05-04 17:42:20,2.8007471315970034
2024-05-04 17:42:30,2.826630554956706
2024-05-04 17:42:40,2.8525139783164084
2024-05-04 17:42:50,2.878397401676111
2024-05-04 17:43:00,2.904280825035814
2024-05-04 17:43:10,2.9301642483955166
2024-05-04 17:43:20,2.9560476717552193
2024-05-04 17:43:30,2.9819310951149216
2024-05-04 17:43:40,3.0078145184746248
2024-05-04 17:43:50,3.033697941834327
2024-05-04 17:44:00,3.05958136519403
2024-05-04 17:44:10,3.0619317094254526
2024-05-04 17:44:20,3.0642820536568753
2024-05-04 17:44:30,3.0666323978882977
2024-05-04 17:44:40,3.0689827421197204
2024-05-04 17:44:50,3.071333086351143
2024-05-04 17:45:00,3.073683430582566
2024-05-04 17:45:10,3.0760337748139883
2024-05-04 17:45:20,3.078384119045411
2024-05-04 17:45:30,3.080734463276834
2024-05-04 17:45:40,3.0830848075082566
2024-05-04 17:45:50,3.085435151739679
2024-05-04 17:46:00,3.0877854959711017
2024-05-04 17:46:10,3.0901358402025245
2024-05-04 17:46:20,3.0924861844339473
2024-05-04 17:46:30,3.09483652866537
2024-05-04 17:46:40,3.0971868728967924
2024-05-04 17:46:50,3.099537217128215
2024-05-04 17:47:00,3.101887561359638
2024-05-04 17:47:10,3.1042379055910607
2024-05-04 17:47:20,3.106588249822483
2024-05-04 17:47:30,3.108938594053906
2024-05-04 17:47:40,3.1112889382853286
2024-05-04 17:47:50,3.1136392825167514
2024-05-04 17:48:00,3.1159896267481737
2024-05-04 17:48:10,3.1183399709795965
2024-05-04 17:48:20,3.1206903152110193
2024-05-04 17:48:30,3.123040659442442
2024-05-04 17:48:40,3.1253910036738644
2024-05-04 17:48:50,3.127741347905287
2024-05-04 17:49:00,3.13009169213671
2024-05-04 17:49:10,3.0446472785650385
2024-05-04 17:49:20,2.959202864993367
2024-05-04 17:49:30,2.8737584514216956
2024-05-04 17:49:40,2.788314037850024
2024-05-04 17:49:50,2.7028696242783528
2024-05-04 17:50:00,2.6174252107066813
2024-05-04 17:50:10,2.53198079713501
2024-05-04 17:50:20,2.4465363835633385
2024-05-04 17:50:30,2.361091969991667
2024-05-04 17:50:40,2.2756475564199956
2024-05-04 17:50:50,2.190203142848324
2024-05-04 17:51:00,2.1047587292766528
2024-05-04 17:51:10,2.0193143157049813
2024-05-04 17:51:20,1.93386990213331
2024-05-04 17:51:30,1.8484254885616385
2024-05-04 17:51:40,1.7629810749899673
2024-05-04 17:51:50,1.6775366614182958
2024-05-04 17:52:00,1.5920922478466244
2024-05-04 17:52:10,1.506647834274953
2024-05-04 17:52:20,1.4212034207032815
2024-05-04 17:52:30,1.33575900713161
2024-05-04 17:52:40,1.2503145935599387
2024-05-04 17:52:50,1.1648701799882673
2024-05-04 17:53:00,1.0794257664165956
2024-05-04 17:53:10,0.9939813528449242
2024-05-04 17:53:20,0.9085369392732527
2024-05-04 17:53:30,0.8230925257015813
2024-05-04 17:53:40,0.7376481121299099
2024-05-04 17:53:50,0.6522036985582385
2024-05-04 17:54:00,0.566759284986567
